series_id,trend_type,sample_index,sampled_at,lot_id,wafer_id,equipment_id,process_step,sensor_name,target,sigma,lcl,ucl,critical_low,critical_high,value,point_label,is_anomalous_point,is_valid_reading
single_spike_ignore_006,single_spike_ignore,12,2026-01-07T08:00:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,97.702,baseline,false,true
single_spike_ignore_006,single_spike_ignore,13,2026-01-07T08:10:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,100.443,baseline,false,true
single_spike_ignore_006,single_spike_ignore,14,2026-01-07T08:20:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.619,baseline,false,true
single_spike_ignore_006,single_spike_ignore,15,2026-01-07T08:30:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,99.829,baseline,false,true
single_spike_ignore_006,single_spike_ignore,16,2026-01-07T08:40:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.930,baseline,false,true
single_spike_ignore_006,single_spike_ignore,17,2026-01-07T08:50:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.344,baseline,false,true
single_spike_ignore_006,single_spike_ignore,18,2026-01-07T09:00:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,96.979,baseline,false,true
single_spike_ignore_006,single_spike_ignore,19,2026-01-07T09:10:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.695,baseline,false,true
single_spike_ignore_006,single_spike_ignore,20,2026-01-07T09:20:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,99.478,baseline,false,true
single_spike_ignore_006,single_spike_ignore,21,2026-01-07T09:30:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,99.745,baseline,false,true
single_spike_ignore_006,single_spike_ignore,22,2026-01-07T09:40:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,100.548,baseline,false,true
single_spike_ignore_006,single_spike_ignore,23,2026-01-07T09:50:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,99.814,baseline,false,true
single_spike_ignore_006,single_spike_ignore,24,2026-01-07T10:00:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,97.692,baseline,false,true
single_spike_ignore_006,single_spike_ignore,25,2026-01-07T10:10:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,97.162,baseline,false,true
single_spike_ignore_006,single_spike_ignore,26,2026-01-07T10:20:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,102.206,isolated_spike,true,true
single_spike_ignore_006,single_spike_ignore,27,2026-01-07T10:30:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,97.514,baseline,false,true
single_spike_ignore_006,single_spike_ignore,28,2026-01-07T10:40:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.989,baseline,false,true
single_spike_ignore_006,single_spike_ignore,29,2026-01-07T10:50:00,LOT-2026-0046,W22,EQP-09,PVD,overlay_error_nm,98.576,1.108,95.252,101.900,93.036,104.116,98.046,baseline,false,true
single_spike_ignore_007,single_spike_ignore,0,2026-01-07T07:00:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.768,baseline,false,true
single_spike_ignore_007,single_spike_ignore,1,2026-01-07T07:10:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.231,baseline,false,true
single_spike_ignore_007,single_spike_ignore,2,2026-01-07T07:20:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.496,baseline,false,true
single_spike_ignore_007,single_spike_ignore,3,2026-01-07T07:30:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.928,baseline,false,true
single_spike_ignore_007,single_spike_ignore,4,2026-01-07T07:40:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.594,baseline,false,true
single_spike_ignore_007,single_spike_ignore,5,2026-01-07T07:50:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.553,baseline,false,true
single_spike_ignore_007,single_spike_ignore,6,2026-01-07T08:00:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.680,baseline,false,true
single_spike_ignore_007,single_spike_ignore,7,2026-01-07T08:10:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.086,baseline,false,true
single_spike_ignore_007,single_spike_ignore,8,2026-01-07T08:20:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.092,baseline,false,true
single_spike_ignore_007,single_spike_ignore,9,2026-01-07T08:30:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.485,baseline,false,true
single_spike_ignore_007,single_spike_ignore,10,2026-01-07T08:40:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.173,baseline,false,true
single_spike_ignore_007,single_spike_ignore,11,2026-01-07T08:50:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.158,baseline,false,true
single_spike_ignore_007,single_spike_ignore,12,2026-01-07T09:00:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.062,baseline,false,true
single_spike_ignore_007,single_spike_ignore,13,2026-01-07T09:10:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.960,baseline,false,true
single_spike_ignore_007,single_spike_ignore,14,2026-01-07T09:20:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.140,baseline,false,true
single_spike_ignore_007,single_spike_ignore,15,2026-01-07T09:30:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.507,baseline,false,true
single_spike_ignore_007,single_spike_ignore,16,2026-01-07T09:40:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.849,baseline,false,true
single_spike_ignore_007,single_spike_ignore,17,2026-01-07T09:50:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.292,baseline,false,true
single_spike_ignore_007,single_spike_ignore,18,2026-01-07T10:00:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.368,baseline,false,true
single_spike_ignore_007,single_spike_ignore,19,2026-01-07T10:10:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.378,baseline,false,true
single_spike_ignore_007,single_spike_ignore,20,2026-01-07T10:20:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.381,baseline,false,true
single_spike_ignore_007,single_spike_ignore,21,2026-01-07T10:30:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,102.729,baseline,false,true
single_spike_ignore_007,single_spike_ignore,22,2026-01-07T10:40:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,98.911,baseline,false,true
single_spike_ignore_007,single_spike_ignore,23,2026-01-07T10:50:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,98.355,baseline,false,true
single_spike_ignore_007,single_spike_ignore,24,2026-01-07T11:00:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,102.609,isolated_spike,true,true
single_spike_ignore_007,single_spike_ignore,25,2026-01-07T11:10:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.109,baseline,false,true
single_spike_ignore_007,single_spike_ignore,26,2026-01-07T11:20:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,100.539,baseline,false,true
single_spike_ignore_007,single_spike_ignore,27,2026-01-07T11:30:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.309,baseline,false,true
single_spike_ignore_007,single_spike_ignore,28,2026-01-07T11:40:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,99.537,baseline,false,true
single_spike_ignore_007,single_spike_ignore,29,2026-01-07T11:50:00,LOT-2026-0047,W01,EQP-08,METROLOGY,chamber_pressure_mTorr,100.279,0.882,97.633,102.925,95.869,104.689,101.511,baseline,false,true
single_spike_ignore_008,single_spike_ignore,0,2026-01-07T08:00:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.659,baseline,false,true
single_spike_ignore_008,single_spike_ignore,1,2026-01-07T08:10:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.126,baseline,false,true
single_spike_ignore_008,single_spike_ignore,2,2026-01-07T08:20:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,98.751,baseline,false,true
single_spike_ignore_008,single_spike_ignore,3,2026-01-07T08:30:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.682,baseline,false,true
single_spike_ignore_008,single_spike_ignore,4,2026-01-07T08:40:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.081,baseline,false,true
single_spike_ignore_008,single_spike_ignore,5,2026-01-07T08:50:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,101.974,baseline,false,true
single_spike_ignore_008,single_spike_ignore,6,2026-01-07T09:00:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.068,baseline,false,true
single_spike_ignore_008,single_spike_ignore,7,2026-01-07T09:10:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,101.051,baseline,false,true
single_spike_ignore_008,single_spike_ignore,8,2026-01-07T09:20:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.080,baseline,false,true
single_spike_ignore_008,single_spike_ignore,9,2026-01-07T09:30:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.842,baseline,false,true
single_spike_ignore_008,single_spike_ignore,10,2026-01-07T09:40:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.087,baseline,false,true
single_spike_ignore_008,single_spike_ignore,11,2026-01-07T09:50:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.006,baseline,false,true
single_spike_ignore_008,single_spike_ignore,12,2026-01-07T10:00:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.320,baseline,false,true
single_spike_ignore_008,single_spike_ignore,13,2026-01-07T10:10:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.627,baseline,false,true
single_spike_ignore_008,single_spike_ignore,14,2026-01-07T10:20:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,98.397,baseline,false,true
single_spike_ignore_008,single_spike_ignore,15,2026-01-07T10:30:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,101.560,baseline,false,true
single_spike_ignore_008,single_spike_ignore,16,2026-01-07T10:40:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.392,baseline,false,true
single_spike_ignore_008,single_spike_ignore,17,2026-01-07T10:50:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,98.883,baseline,false,true
single_spike_ignore_008,single_spike_ignore,18,2026-01-07T11:00:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.349,baseline,false,true
single_spike_ignore_008,single_spike_ignore,19,2026-01-07T11:10:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.369,baseline,false,true
single_spike_ignore_008,single_spike_ignore,20,2026-01-07T11:20:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.823,baseline,false,true
single_spike_ignore_008,single_spike_ignore,21,2026-01-07T11:30:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.063,baseline,false,true
single_spike_ignore_008,single_spike_ignore,22,2026-01-07T11:40:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.815,baseline,false,true
single_spike_ignore_008,single_spike_ignore,23,2026-01-07T11:50:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,103.270,isolated_spike,true,true
single_spike_ignore_008,single_spike_ignore,24,2026-01-07T12:00:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.854,baseline,false,true
single_spike_ignore_008,single_spike_ignore,25,2026-01-07T12:10:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.619,baseline,false,true
single_spike_ignore_008,single_spike_ignore,26,2026-01-07T12:20:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.507,baseline,false,true
single_spike_ignore_008,single_spike_ignore,27,2026-01-07T12:30:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.370,baseline,false,true
single_spike_ignore_008,single_spike_ignore,28,2026-01-07T12:40:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,100.794,baseline,false,true
single_spike_ignore_008,single_spike_ignore,29,2026-01-07T12:50:00,LOT-2026-0048,W23,EQP-11,PHOTO,rf_power_w,100.093,0.841,97.570,102.616,95.888,104.298,99.338,baseline,false,true
single_spike_ignore_009,single_spike_ignore,0,2026-01-07T09:00:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.371,baseline,false,true
single_spike_ignore_009,single_spike_ignore,1,2026-01-07T09:10:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.317,baseline,false,true
single_spike_ignore_009,single_spike_ignore,2,2026-01-07T09:20:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.182,baseline,false,true
single_spike_ignore_009,single_spike_ignore,3,2026-01-07T09:30:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,98.731,baseline,false,true
single_spike_ignore_009,single_spike_ignore,4,2026-01-07T09:40:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.476,baseline,false,true
single_spike_ignore_009,single_spike_ignore,5,2026-01-07T09:50:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.262,baseline,false,true
single_spike_ignore_009,single_spike_ignore,6,2026-01-07T10:00:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.406,baseline,false,true
single_spike_ignore_009,single_spike_ignore,7,2026-01-07T10:10:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.238,baseline,false,true
single_spike_ignore_009,single_spike_ignore,8,2026-01-07T10:20:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.605,baseline,false,true
single_spike_ignore_009,single_spike_ignore,9,2026-01-07T10:30:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.478,baseline,false,true
single_spike_ignore_009,single_spike_ignore,10,2026-01-07T10:40:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.031,baseline,false,true
single_spike_ignore_009,single_spike_ignore,11,2026-01-07T10:50:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.503,baseline,false,true
single_spike_ignore_009,single_spike_ignore,12,2026-01-07T11:00:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.935,baseline,false,true
single_spike_ignore_009,single_spike_ignore,13,2026-01-07T11:10:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.318,baseline,false,true
single_spike_ignore_009,single_spike_ignore,14,2026-01-07T11:20:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.063,baseline,false,true
single_spike_ignore_009,single_spike_ignore,15,2026-01-07T11:30:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,102.058,baseline,false,true
single_spike_ignore_009,single_spike_ignore,16,2026-01-07T11:40:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.207,baseline,false,true
single_spike_ignore_009,single_spike_ignore,17,2026-01-07T11:50:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.307,baseline,false,true
single_spike_ignore_009,single_spike_ignore,18,2026-01-07T12:00:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.464,baseline,false,true
single_spike_ignore_009,single_spike_ignore,19,2026-01-07T12:10:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.382,baseline,false,true
single_spike_ignore_009,single_spike_ignore,20,2026-01-07T12:20:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.323,baseline,false,true
single_spike_ignore_009,single_spike_ignore,21,2026-01-07T12:30:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.577,baseline,false,true
single_spike_ignore_009,single_spike_ignore,22,2026-01-07T12:40:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.040,baseline,false,true
single_spike_ignore_009,single_spike_ignore,23,2026-01-07T12:50:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.800,baseline,false,true
single_spike_ignore_009,single_spike_ignore,24,2026-01-07T13:00:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.409,baseline,false,true
single_spike_ignore_009,single_spike_ignore,25,2026-01-07T13:10:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,99.626,baseline,false,true
single_spike_ignore_009,single_spike_ignore,26,2026-01-07T13:20:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,104.460,isolated_spike,true,true
single_spike_ignore_009,single_spike_ignore,27,2026-01-07T13:30:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.413,baseline,false,true
single_spike_ignore_009,single_spike_ignore,28,2026-01-07T13:40:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,101.144,baseline,false,true
single_spike_ignore_009,single_spike_ignore,29,2026-01-07T13:50:00,LOT-2026-0049,W08,EQP-11,METROLOGY,rf_power_w,100.194,0.911,97.461,102.927,95.639,104.749,100.643,baseline,false,true
single_spike_ignore_010,single_spike_ignore,0,2026-01-07T10:00:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.704,baseline,false,true
single_spike_ignore_010,single_spike_ignore,1,2026-01-07T10:10:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,99.235,baseline,false,true
single_spike_ignore_010,single_spike_ignore,2,2026-01-07T10:20:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.503,baseline,false,true
single_spike_ignore_010,single_spike_ignore,3,2026-01-07T10:30:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.263,baseline,false,true
single_spike_ignore_010,single_spike_ignore,4,2026-01-07T10:40:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.922,baseline,false,true
single_spike_ignore_010,single_spike_ignore,5,2026-01-07T10:50:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,102.443,baseline,false,true
single_spike_ignore_010,single_spike_ignore,6,2026-01-07T11:00:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,103.110,baseline,false,true
single_spike_ignore_010,single_spike_ignore,7,2026-01-07T11:10:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.400,baseline,false,true
single_spike_ignore_010,single_spike_ignore,8,2026-01-07T11:20:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,102.550,baseline,false,true
single_spike_ignore_010,single_spike_ignore,9,2026-01-07T11:30:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,101.254,baseline,false,true
single_spike_ignore_010,single_spike_ignore,10,2026-01-07T11:40:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,101.163,baseline,false,true
single_spike_ignore_010,single_spike_ignore,11,2026-01-07T11:50:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,101.311,baseline,false,true
single_spike_ignore_010,single_spike_ignore,12,2026-01-07T12:00:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.776,baseline,false,true
single_spike_ignore_010,single_spike_ignore,13,2026-01-07T12:10:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.415,baseline,false,true
single_spike_ignore_010,single_spike_ignore,14,2026-01-07T12:20:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.762,baseline,false,true
single_spike_ignore_010,single_spike_ignore,15,2026-01-07T12:30:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.893,baseline,false,true
single_spike_ignore_010,single_spike_ignore,16,2026-01-07T12:40:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,104.295,isolated_spike,true,true
single_spike_ignore_010,single_spike_ignore,17,2026-01-07T12:50:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,102.155,baseline,false,true
single_spike_ignore_010,single_spike_ignore,18,2026-01-07T13:00:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,99.775,baseline,false,true
single_spike_ignore_010,single_spike_ignore,19,2026-01-07T13:10:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.901,baseline,false,true
single_spike_ignore_010,single_spike_ignore,20,2026-01-07T13:20:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,101.326,baseline,false,true
single_spike_ignore_010,single_spike_ignore,21,2026-01-07T13:30:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,99.963,baseline,false,true
single_spike_ignore_010,single_spike_ignore,22,2026-01-07T13:40:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,102.996,baseline,false,true
single_spike_ignore_010,single_spike_ignore,23,2026-01-07T13:50:00,LOT-2026-0050,W25,EQP-10,CMP,critical_dimension_nm,101.131,1.004,98.119,104.143,96.111,106.151,100.979,baseline,false,true
